 45.7  46.6  50.6  55.8  59.9  60.9  58.1  52.2  45.2  39.4  36.7  37.8  42.0  47.4  51.7  52.9  50.3  44.6  37.8  32.2  29.7  31.0  35.4  41.0  45.5  46.9  44.5  39.0  32.4  27.0  24.7  26.2  30.8  36.6  41.3  42.9  40.7  35.4  29.0  23.8  21.7  23.4  28.2  34.2  39.1  40.9  38.9  33.8  27.6  22.6  20.7  22.6  27.6  33.8  38.9  40.9  39.1  34.2  28.2  23.4  21.7  23.8  29.0  35.4  40.7  42.9  41.3  36.6  30.8  26.2  24.7  27.0  32.4  39.0  44.5  46.9  45.5  41.0  35.4  31.0  29.7  32.2  37.8  44.6  50.3  52.9  51.7  47.4  42.0  37.8  36.7  39.4  45.2  52.2  58.1  60.9  59.9  55.8  50.6  46.6  45.7 
 47.2  48.2  52.2  57.4  61.5  62.5  59.7  53.8  46.8  41.0  38.2  39.4  43.6  49.0  53.3  54.5  51.9  46.2  39.4  33.8  31.2  32.6  37.0  42.6  47.1  48.5  46.1  40.6  34.0  28.6  26.2  27.8  32.4  38.2  42.9  44.5  42.3  37.0  30.6  25.4  23.2  25.0  29.8  35.8  40.7  42.5  40.5  35.4  29.2  24.2  22.2  24.2  29.2  35.4  40.5  42.5  40.7  35.8  29.8  25.0  23.2  25.4  30.6  37.0  42.3  44.5  42.9  38.2  32.4  27.8  26.2  28.6  34.0  40.6  46.1  48.5  47.1  42.6  37.0  32.6  31.2  33.8  39.4  46.2  51.9  54.5  53.3  49.0  43.6  39.4  38.2  41.0  46.8  53.8  59.7  62.5  61.5  57.4  52.2  48.2  47.2 
 45.1  46.0  50.0  55.2  59.3  60.3  57.5  51.6  44.6  38.8  36.1  37.2  41.4  46.8  51.1  52.3  49.7  44.0  37.2  31.6  29.1  30.4  34.8  40.4  44.9  46.3  43.9  38.4  31.8  26.4  24.1  25.6  30.2  36.0  40.7  42.3  40.1  34.8  28.4  23.2  21.1  22.8  27.6  33.6  38.5  40.3  38.3  33.2  27.0  22.0  20.1  22.0  27.0  33.2  38.3  40.3  38.5  33.6  27.6  22.8  21.1  23.2  28.4  34.8  40.1  42.3  40.7  36.0  30.2  25.6  24.1  26.4  31.8  38.4  43.9  46.3  44.9  40.4  34.8  30.4  29.1  31.6  37.2  44.0  49.7  52.3  51.1  46.8  41.4  37.2  36.1  38.8  44.6  51.6  57.5  60.3  59.3  55.2  50.0  46.0  45.1 
 39.8  40.7  44.7  50.0  54.0  55.0  52.2  46.4  39.3  33.5  30.8  31.9  36.1  41.6  45.8  47.0  44.4  38.8  31.9  26.3  23.8  25.1  29.5  35.2  39.6  41.0  38.6  33.2  26.5  21.1  18.8  20.3  24.9  30.8  35.4  37.0  34.8  29.6  23.1  17.9  15.8  17.5  22.3  28.4  33.2  35.0  33.0  28.0  21.7  16.7  14.8  16.7  21.7  28.0  33.0  35.0  33.2  28.4  22.3  17.5  15.8  17.9  23.1  29.6  34.8  37.0  35.4  30.8  24.9  20.3  18.8  21.1  26.5  33.2  38.6  41.0  39.6  35.2  29.5  25.1  23.8  26.3  31.9  38.8  44.4  47.0  45.8  41.6  36.1  31.9  30.8  33.5  39.3  46.4  52.2  55.0  54.0  50.0  44.7  40.7  39.8 
 33.3  34.3  38.3  43.5  47.6  48.6  45.8  39.9  32.9  27.1  24.3  25.5  29.7  35.1  39.4  40.6  38.0  32.3  25.5  19.9  17.3  18.7  23.1  28.7  33.2  34.6  32.2  26.7  20.1  14.7  12.3  13.9  18.5  24.3  29.0  30.6  28.4  23.1  16.7  11.5   9.3  11.1  15.9  21.9  26.8  28.6  26.6  21.5  15.3  10.3   8.3  10.3  15.3  21.5  26.6  28.6  26.8  21.9  15.9  11.1   9.3  11.5  16.7  23.1  28.4  30.6  29.0  24.3  18.5  13.9  12.3  14.7  20.1  26.7  32.2  34.6  33.2  28.7  23.1  18.7  17.3  19.9  25.5  32.3  38.0  40.6  39.4  35.1  29.7  25.5  24.3  27.1  32.9  39.9  45.8  48.6  47.6  43.5  38.3  34.3  33.3 
 28.1  29.0  33.1  38.3  42.4  43.4  40.6  34.7  27.7  21.8  19.1  20.2  24.5  29.9  34.2  35.4  32.8  27.1  20.3  14.6  12.1  13.4  17.9  23.5  28.0  29.4  27.0  21.5  14.9   9.4   7.1   8.6  13.3  19.1  23.8  25.4  23.2  17.9  11.5   6.2   4.1   5.8  10.7  16.7  21.6  23.4  21.4  16.3  10.1   5.0   3.1   5.0  10.1  16.3  21.4  23.4  21.6  16.7  10.7   5.8   4.1   6.2  11.5  17.9  23.2  25.4  23.8  19.1  13.3   8.6   7.1   9.4  14.9  21.5  27.0  29.4  28.0  23.5  17.9  13.4  12.1  14.6  20.3  27.1  32.8  35.4  34.2  29.9  24.5  20.2  19.1  21.8  27.7  34.7  40.6  43.4  42.4  38.3  33.1  29.0  28.1 
 26.0  26.9  30.9  36.2  40.3  41.2  38.5  32.6  25.5  19.7  17.0  18.1  22.3  27.8  32.1  33.2  30.7  25.0  18.1  12.5  10.0  11.3  15.7  21.4  25.9  27.2  24.9  19.4  12.7   7.3   5.0   6.5  11.1  17.0  21.7  23.2  21.1  15.8   9.3   4.1   2.0   3.7   8.5  14.6  19.5  21.2  19.3  14.2   7.9   2.9   1.0   2.9   7.9  14.2  19.3  21.2  19.5  14.6   8.5   3.7   2.0   4.1   9.3  15.8  21.1  23.2  21.7  17.0  11.1   6.5   5.0   7.3  12.7  19.4  24.9  27.2  25.9  21.4  15.7  11.3  10.0  12.5  18.1  25.0  30.7  33.2  32.1  27.8  22.3  18.1  17.0  19.7  25.5  32.6  38.5  41.2  40.3  36.2  30.9  26.9  26.0 
 27.7  28.6  32.7  37.9  42.0  43.0  40.2  34.3  27.3  21.4  18.7  19.8  24.1  29.5  33.8  35.0  32.4  26.7  19.9  14.2  11.7  13.0  17.5  23.1  27.6  29.0  26.6  21.1  14.5   9.0   6.7   8.2  12.9  18.7  23.4  25.0  22.8  17.5  11.1   5.8   3.7   5.4  10.3  16.3  21.2  23.0  21.0  15.9   9.7   4.6   2.7   4.6   9.7  15.9  21.0  23.0  21.2  16.3  10.3   5.4   3.7   5.8  11.1  17.5  22.8  25.0  23.4  18.7  12.9   8.2   6.7   9.0  14.5  21.1  26.6  29.0  27.6  23.1  17.5  13.0  11.7  14.2  19.9  26.7  32.4  35.0  33.8  29.5  24.1  19.8  18.7  21.4  27.3  34.3  40.2  43.0  42.0  37.9  32.7  28.6  27.7 
 32.5  33.5  37.5  42.7  46.8  47.8  45.0  39.1  32.1  26.3  23.5  24.7  28.9  34.3  38.6  39.8  37.2  31.5  24.7  19.1  16.5  17.9  22.3  27.9  32.4  33.8  31.4  25.9  19.3  13.9  11.5  13.1  17.7  23.5  28.2  29.8  27.6  22.3  15.9  10.7   8.5  10.3  15.1  21.1  26.0  27.8  25.8  20.7  14.5   9.5   7.5   9.5  14.5  20.7  25.8  27.8  26.0  21.1  15.1  10.3   8.5  10.7  15.9  22.3  27.6  29.8  28.2  23.5  17.7  13.1  11.5  13.9  19.3  25.9  31.4  33.8  32.4  27.9  22.3  17.9  16.5  19.1  24.7  31.5  37.2  39.8  38.6  34.3  28.9  24.7  23.5  26.3  32.1  39.1  45.0  47.8  46.8  42.7  37.5  33.5  32.5 
 38.6  39.5  43.5  48.8  52.8  53.8  51.0  45.2  38.1  32.3  29.6  30.7  34.9  40.4  44.6  45.8  43.2  37.6  30.7  25.1  22.6  23.9  28.3  34.0  38.4  39.8  37.4  32.0  25.3  19.9  17.6  19.1  23.7  29.6  34.2  35.8  33.6  28.4  21.9  16.7  14.6  16.3  21.1  27.2  32.0  33.8  31.8  26.8  20.5  15.5  13.6  15.5  20.5  26.8  31.8  33.8  32.0  27.2  21.1  16.3  14.6  16.7  21.9  28.4  33.6  35.8  34.2  29.6  23.7  19.1  17.6  19.9  25.3  32.0  37.4  39.8  38.4  34.0  28.3  23.9  22.6  25.1  30.7  37.6  43.2  45.8  44.6  40.4  34.9  30.7  29.6  32.3  38.1  45.2  51.0  53.8  52.8  48.8  43.5  39.5  38.6 
 43.5  44.4  48.4  53.6  57.7  58.7  55.9  50.0  43.0  37.2  34.5  35.6  39.8  45.2  49.5  50.7  48.1  42.4  35.6  30.0  27.5  28.8  33.2  38.8  43.3  44.7  42.3  36.8  30.2  24.8  22.5  24.0  28.6  34.4  39.1  40.7  38.5  33.2  26.8  21.6  19.5  21.2  26.0  32.0  36.9  38.7  36.7  31.6  25.4  20.4  18.5  20.4  25.4  31.6  36.7  38.7  36.9  32.0  26.0  21.2  19.5  21.6  26.8  33.2  38.5  40.7  39.1  34.4  28.6  24.0  22.5  24.8  30.2  36.8  42.3  44.7  43.3  38.8  33.2  28.8  27.5  30.0  35.6  42.4  48.1  50.7  49.5  45.2  39.8  35.6  34.5  37.2  43.0  50.0  55.9  58.7  57.7  53.6  48.4  44.4  43.5 
 45.2  46.2  50.2  55.4  59.5  60.5  57.7  51.8  44.8  39.0  36.2  37.4  41.6  47.0  51.3  52.5  49.9  44.2  37.4  31.8  29.2  30.6  35.0  40.6  45.1  46.5  44.1  38.6  32.0  26.6  24.2  25.8  30.4  36.2  40.9  42.5  40.3  35.0  28.6  23.4  21.2  23.0  27.8  33.8  38.7  40.5  38.5  33.4  27.2  22.2  20.2  22.2  27.2  33.4  38.5  40.5  38.7  33.8  27.8  23.0  21.2  23.4  28.6  35.0  40.3  42.5  40.9  36.2  30.4  25.8  24.2  26.6  32.0  38.6  44.1  46.5  45.1  40.6  35.0  30.6  29.2  31.8  37.4  44.2  49.9  52.5  51.3  47.0  41.6  37.4  36.2  39.0  44.8  51.8  57.7  60.5  59.5  55.4  50.2  46.2  45.2 
 43.3  44.2  48.2  53.4  57.5  58.5  55.7  49.8  42.8  37.0  34.3  35.4  39.6  45.0  49.3  50.5  47.9  42.2  35.4  29.8  27.3  28.6  33.0  38.6  43.1  44.5  42.1  36.6  30.0  24.6  22.3  23.8  28.4  34.2  38.9  40.5  38.3  33.0  26.6  21.4  19.3  21.0  25.8  31.8  36.7  38.5  36.5  31.4  25.2  20.2  18.3  20.2  25.2  31.4  36.5  38.5  36.7  31.8  25.8  21.0  19.3  21.4  26.6  33.0  38.3  40.5  38.9  34.2  28.4  23.8  22.3  24.6  30.0  36.6  42.1  44.5  43.1  38.6  33.0  28.6  27.3  29.8  35.4  42.2  47.9  50.5  49.3  45.0  39.6  35.4  34.3  37.0  42.8  49.8  55.7  58.5  57.5  53.4  48.2  44.2  43.3 
 38.2  39.1  43.1  48.4  52.4  53.4  50.6  44.8  37.7  31.9  29.2  30.3  34.5  40.0  44.2  45.4  42.8  37.2  30.3  24.7  22.2  23.5  27.9  33.6  38.0  39.4  37.0  31.6  24.9  19.5  17.2  18.7  23.3  29.2  33.8  35.4  33.2  28.0  21.5  16.3  14.2  15.9  20.7  26.8  31.6  33.4  31.4  26.4  20.1  15.1  13.2  15.1  20.1  26.4  31.4  33.4  31.6  26.8  20.7  15.9  14.2  16.3  21.5  28.0  33.2  35.4  33.8  29.2  23.3  18.7  17.2  19.5  24.9  31.6  37.0  39.4  38.0  33.6  27.9  23.5  22.2  24.7  30.3  37.2  42.8  45.4  44.2  40.0  34.5  30.3  29.2  31.9  37.7  44.8  50.6  53.4  52.4  48.4  43.1  39.1  38.2 
 31.9  32.9  36.9  42.1  46.2  47.2  44.4  38.5  31.5  25.7  22.9  24.1  28.3  33.7  38.0  39.2  36.6  30.9  24.1  18.5  15.9  17.3  21.7  27.3  31.8  33.2  30.8  25.3  18.7  13.3  10.9  12.5  17.1  22.9  27.6  29.2  27.0  21.7  15.3  10.1   7.9   9.7  14.5  20.5  25.4  27.2  25.2  20.1  13.9   8.9   6.9   8.9  13.9  20.1  25.2  27.2  25.4  20.5  14.5   9.7   7.9  10.1  15.3  21.7  27.0  29.2  27.6  22.9  17.1  12.5  10.9  13.3  18.7  25.3  30.8  33.2  31.8  27.3  21.7  17.3  15.9  18.5  24.1  30.9  36.6  39.2  38.0  33.7  28.3  24.1  22.9  25.7  31.5  38.5  44.4  47.2  46.2  42.1  36.9  32.9  31.9 
 26.9  27.8  31.9  37.1  41.2  42.2  39.4  33.5  26.5  20.6  17.9  19.0  23.3  28.7  33.0  34.2  31.6  25.9  19.1  13.4  10.9  12.2  16.7  22.3  26.8  28.2  25.8  20.3  13.7   8.2   5.9   7.4  12.1  17.9  22.6  24.2  22.0  16.7  10.3   5.0   2.9   4.6   9.5  15.5  20.4  22.2  20.2  15.1   8.9   3.8   1.9   3.8   8.9  15.1  20.2  22.2  20.4  15.5   9.5   4.6   2.9   5.0  10.3  16.7  22.0  24.2  22.6  17.9  12.1   7.4   5.9   8.2  13.7  20.3  25.8  28.2  26.8  22.3  16.7  12.2  10.9  13.4  19.1  25.9  31.6  34.2  33.0  28.7  23.3  19.0  17.9  20.6  26.5  33.5  39.4  42.2  41.2  37.1  31.9  27.8  26.9 
 25.0  25.9  29.9  35.2  39.3  40.2  37.5  31.6  24.5  18.7  16.0  17.1  21.3  26.8  31.1  32.2  29.7  24.0  17.1  11.5   9.0  10.3  14.7  20.4  24.9  26.2  23.9  18.4  11.7   6.3   4.0   5.5  10.1  16.0  20.7  22.2  20.1  14.8   8.3   3.1   1.0   2.7   7.5  13.6  18.5  20.2  18.3  13.2   6.9   1.9   0.0   1.9   6.9  13.2  18.3  20.2  18.5  13.6   7.5   2.7   1.0   3.1   8.3  14.8  20.1  22.2  20.7  16.0  10.1   5.5   4.0   6.3  11.7  18.4  23.9  26.2  24.9  20.4  14.7  10.3   9.0  11.5  17.1  24.0  29.7  32.2  31.1  26.8  21.3  17.1  16.0  18.7  24.5  31.6  37.5  40.2  39.3  35.2  29.9  25.9  25.0 
 26.9  27.8  31.9  37.1  41.2  42.2  39.4  33.5  26.5  20.6  17.9  19.0  23.3  28.7  33.0  34.2  31.6  25.9  19.1  13.4  10.9  12.2  16.7  22.3  26.8  28.2  25.8  20.3  13.7   8.2   5.9   7.4  12.1  17.9  22.6  24.2  22.0  16.7  10.3   5.0   2.9   4.6   9.5  15.5  20.4  22.2  20.2  15.1   8.9   3.8   1.9   3.8   8.9  15.1  20.2  22.2  20.4  15.5   9.5   4.6   2.9   5.0  10.3  16.7  22.0  24.2  22.6  17.9  12.1   7.4   5.9   8.2  13.7  20.3  25.8  28.2  26.8  22.3  16.7  12.2  10.9  13.4  19.1  25.9  31.6  34.2  33.0  28.7  23.3  19.0  17.9  20.6  26.5  33.5  39.4  42.2  41.2  37.1  31.9  27.8  26.9 
 31.9  32.9  36.9  42.1  46.2  47.2  44.4  38.5  31.5  25.7  22.9  24.1  28.3  33.7  38.0  39.2  36.6  30.9  24.1  18.5  15.9  17.3  21.7  27.3  31.8  33.2  30.8  25.3  18.7  13.3  10.9  12.5  17.1  22.9  27.6  29.2  27.0  21.7  15.3  10.1   7.9   9.7  14.5  20.5  25.4  27.2  25.2  20.1  13.9   8.9   6.9   8.9  13.9  20.1  25.2  27.2  25.4  20.5  14.5   9.7   7.9  10.1  15.3  21.7  27.0  29.2  27.6  22.9  17.1  12.5  10.9  13.3  18.7  25.3  30.8  33.2  31.8  27.3  21.7  17.3  15.9  18.5  24.1  30.9  36.6  39.2  38.0  33.7  28.3  24.1  22.9  25.7  31.5  38.5  44.4  47.2  46.2  42.1  36.9  32.9  31.9 
 38.2  39.1  43.1  48.4  52.4  53.4  50.6  44.8  37.7  31.9  29.2  30.3  34.5  40.0  44.2  45.4  42.8  37.2  30.3  24.7  22.2  23.5  27.9  33.6  38.0  39.4  37.0  31.6  24.9  19.5  17.2  18.7  23.3  29.2  33.8  35.4  33.2  28.0  21.5  16.3  14.2  15.9  20.7  26.8  31.6  33.4  31.4  26.4  20.1  15.1  13.2  15.1  20.1  26.4  31.4  33.4  31.6  26.8  20.7  15.9  14.2  16.3  21.5  28.0  33.2  35.4  33.8  29.2  23.3  18.7  17.2  19.5  24.9  31.6  37.0  39.4  38.0  33.6  27.9  23.5  22.2  24.7  30.3  37.2  42.8  45.4  44.2  40.0  34.5  30.3  29.2  31.9  37.7  44.8  50.6  53.4  52.4  48.4  43.1  39.1  38.2 
 43.3  44.2  48.2  53.4  57.5  58.5  55.7  49.8  42.8  37.0  34.3  35.4  39.6  45.0  49.3  50.5  47.9  42.2  35.4  29.8  27.3  28.6  33.0  38.6  43.1  44.5  42.1  36.6  30.0  24.6  22.3  23.8  28.4  34.2  38.9  40.5  38.3  33.0  26.6  21.4  19.3  21.0  25.8  31.8  36.7  38.5  36.5  31.4  25.2  20.2  18.3  20.2  25.2  31.4  36.5  38.5  36.7  31.8  25.8  21.0  19.3  21.4  26.6  33.0  38.3  40.5  38.9  34.2  28.4  23.8  22.3  24.6  30.0  36.6  42.1  44.5  43.1  38.6  33.0  28.6  27.3  29.8  35.4  42.2  47.9  50.5  49.3  45.0  39.6  35.4  34.3  37.0  42.8  49.8  55.7  58.5  57.5  53.4  48.2  44.2  43.3 
 45.2  46.2  50.2  55.4  59.5  60.5  57.7  51.8  44.8  39.0  36.2  37.4  41.6  47.0  51.3  52.5  49.9  44.2  37.4  31.8  29.2  30.6  35.0  40.6  45.1  46.5  44.1  38.6  32.0  26.6  24.2  25.8  30.4  36.2  40.9  42.5  40.3  35.0  28.6  23.4  21.2  23.0  27.8  33.8  38.7  40.5  38.5  33.4  27.2  22.2  20.2  22.2  27.2  33.4  38.5  40.5  38.7  33.8  27.8  23.0  21.2  23.4  28.6  35.0  40.3  42.5  40.9  36.2  30.4  25.8  24.2  26.6  32.0  38.6  44.1  46.5  45.1  40.6  35.0  30.6  29.2  31.8  37.4  44.2  49.9  52.5  51.3  47.0  41.6  37.4  36.2  39.0  44.8  51.8  57.7  60.5  59.5  55.4  50.2  46.2  45.2 
 43.5  44.4  48.4  53.6  57.7  58.7  55.9  50.0  43.0  37.2  34.5  35.6  39.8  45.2  49.5  50.7  48.1  42.4  35.6  30.0  27.5  28.8  33.2  38.8  43.3  44.7  42.3  36.8  30.2  24.8  22.5  24.0  28.6  34.4  39.1  40.7  38.5  33.2  26.8  21.6  19.5  21.2  26.0  32.0  36.9  38.7  36.7  31.6  25.4  20.4  18.5  20.4  25.4  31.6  36.7  38.7  36.9  32.0  26.0  21.2  19.5  21.6  26.8  33.2  38.5  40.7  39.1  34.4  28.6  24.0  22.5  24.8  30.2  36.8  42.3  44.7  43.3  38.8  33.2  28.8  27.5  30.0  35.6  42.4  48.1  50.7  49.5  45.2  39.8  35.6  34.5  37.2  43.0  50.0  55.9  58.7  57.7  53.6  48.4  44.4  43.5 
 38.6  39.5  43.5  48.8  52.8  53.8  51.0  45.2  38.1  32.3  29.6  30.7  34.9  40.4  44.6  45.8  43.2  37.6  30.7  25.1  22.6  23.9  28.3  34.0  38.4  39.8  37.4  32.0  25.3  19.9  17.6  19.1  23.7  29.6  34.2  35.8  33.6  28.4  21.9  16.7  14.6  16.3  21.1  27.2  32.0  33.8  31.8  26.8  20.5  15.5  13.6  15.5  20.5  26.8  31.8  33.8  32.0  27.2  21.1  16.3  14.6  16.7  21.9  28.4  33.6  35.8  34.2  29.6  23.7  19.1  17.6  19.9  25.3  32.0  37.4  39.8  38.4  34.0  28.3  23.9  22.6  25.1  30.7  37.6  43.2  45.8  44.6  40.4  34.9  30.7  29.6  32.3  38.1  45.2  51.0  53.8  52.8  48.8  43.5  39.5  38.6 
 32.5  33.5  37.5  42.7  46.8  47.8  45.0  39.1  32.1  26.3  23.5  24.7  28.9  34.3  38.6  39.8  37.2  31.5  24.7  19.1  16.5  17.9  22.3  27.9  32.4  33.8  31.4  25.9  19.3  13.9  11.5  13.1  17.7  23.5  28.2  29.8  27.6  22.3  15.9  10.7   8.5  10.3  15.1  21.1  26.0  27.8  25.8  20.7  14.5   9.5   7.5   9.5  14.5  20.7  25.8  27.8  26.0  21.1  15.1  10.3   8.5  10.7  15.9  22.3  27.6  29.8  28.2  23.5  17.7  13.1  11.5  13.9  19.3  25.9  31.4  33.8  32.4  27.9  22.3  17.9  16.5  19.1  24.7  31.5  37.2  39.8  38.6  34.3  28.9  24.7  23.5  26.3  32.1  39.1  45.0  47.8  46.8  42.7  37.5  33.5  32.5 
 27.7  28.6  32.7  37.9  42.0  43.0  40.2  34.3  27.3  21.4  18.7  19.8  24.1  29.5  33.8  35.0  32.4  26.7  19.9  14.2  11.7  13.0  17.5  23.1  27.6  29.0  26.6  21.1  14.5   9.0   6.7   8.2  12.9  18.7  23.4  25.0  22.8  17.5  11.1   5.8   3.7   5.4  10.3  16.3  21.2  23.0  21.0  15.9   9.7   4.6   2.7   4.6   9.7  15.9  21.0  23.0  21.2  16.3  10.3   5.4   3.7   5.8  11.1  17.5  22.8  25.0  23.4  18.7  12.9   8.2   6.7   9.0  14.5  21.1  26.6  29.0  27.6  23.1  17.5  13.0  11.7  14.2  19.9  26.7  32.4  35.0  33.8  29.5  24.1  19.8  18.7  21.4  27.3  34.3  40.2  43.0  42.0  37.9  32.7  28.6  27.7 
 26.0  26.9  30.9  36.2  40.3  41.2  38.5  32.6  25.5  19.7  17.0  18.1  22.3  27.8  32.1  33.2  30.7  25.0  18.1  12.5  10.0  11.3  15.7  21.4  25.9  27.2  24.9  19.4  12.7   7.3   5.0   6.5  11.1  17.0  21.7  23.2  21.1  15.8   9.3   4.1   2.0   3.7   8.5  14.6  19.5  21.2  19.3  14.2   7.9   2.9   1.0   2.9   7.9  14.2  19.3  21.2  19.5  14.6   8.5   3.7   2.0   4.1   9.3  15.8  21.1  23.2  21.7  17.0  11.1   6.5   5.0   7.3  12.7  19.4  24.9  27.2  25.9  21.4  15.7  11.3  10.0  12.5  18.1  25.0  30.7  33.2  32.1  27.8  22.3  18.1  17.0  19.7  25.5  32.6  38.5  41.2  40.3  36.2  30.9  26.9  26.0 
 28.1  29.0  33.1  38.3  42.4  43.4  40.6  34.7  27.7  21.8  19.1  20.2  24.5  29.9  34.2  35.4  32.8  27.1  20.3  14.6  12.1  13.4  17.9  23.5  28.0  29.4  27.0  21.5  14.9   9.4   7.1   8.6  13.3  19.1  23.8  25.4  23.2  17.9  11.5   6.2   4.1   5.8  10.7  16.7  21.6  23.4  21.4  16.3  10.1   5.0   3.1   5.0  10.1  16.3  21.4  23.4  21.6  16.7  10.7   5.8   4.1   6.2  11.5  17.9  23.2  25.4  23.8  19.1  13.3   8.6   7.1   9.4  14.9  21.5  27.0  29.4  28.0  23.5  17.9  13.4  12.1  14.6  20.3  27.1  32.8  35.4  34.2  29.9  24.5  20.2  19.1  21.8  27.7  34.7  40.6  43.4  42.4  38.3  33.1  29.0  28.1 
 33.3  34.3  38.3  43.5  47.6  48.6  45.8  39.9  32.9  27.1  24.3  25.5  29.7  35.1  39.4  40.6  38.0  32.3  25.5  19.9  17.3  18.7  23.1  28.7  33.2  34.6  32.2  26.7  20.1  14.7  12.3  13.9  18.5  24.3  29.0  30.6  28.4  23.1  16.7  11.5   9.3  11.1  15.9  21.9  26.8  28.6  26.6  21.5  15.3  10.3   8.3  10.3  15.3  21.5  26.6  28.6  26.8  21.9  15.9  11.1   9.3  11.5  16.7  23.1  28.4  30.6  29.0  24.3  18.5  13.9  12.3  14.7  20.1  26.7  32.2  34.6  33.2  28.7  23.1  18.7  17.3  19.9  25.5  32.3  38.0  40.6  39.4  35.1  29.7  25.5  24.3  27.1  32.9  39.9  45.8  48.6  47.6  43.5  38.3  34.3  33.3 
 39.8  40.7  44.7  50.0  54.0  55.0  52.2  46.4  39.3  33.5  30.8  31.9  36.1  41.6  45.8  47.0  44.4  38.8  31.9  26.3  23.8  25.1  29.5  35.2  39.6  41.0  38.6  33.2  26.5  21.1  18.8  20.3  24.9  30.8  35.4  37.0  34.8  29.6  23.1  17.9  15.8  17.5  22.3  28.4  33.2  35.0  33.0  28.0  21.7  16.7  14.8  16.7  21.7  28.0  33.0  35.0  33.2  28.4  22.3  17.5  15.8  17.9  23.1  29.6  34.8  37.0  35.4  30.8  24.9  20.3  18.8  21.1  26.5  33.2  38.6  41.0  39.6  35.2  29.5  25.1  23.8  26.3  31.9  38.8  44.4  47.0  45.8  41.6  36.1  31.9  30.8  33.5  39.3  46.4  52.2  55.0  54.0  50.0  44.7  40.7  39.8 
 45.1  46.0  50.0  55.2  59.3  60.3  57.5  51.6  44.6  38.8  36.1  37.2  41.4  46.8  51.1  52.3  49.7  44.0  37.2  31.6  29.1  30.4  34.8  40.4  44.9  46.3  43.9  38.4  31.8  26.4  24.1  25.6  30.2  36.0  40.7  42.3  40.1  34.8  28.4  23.2  21.1  22.8  27.6  33.6  38.5  40.3  38.3  33.2  27.0  22.0  20.1  22.0  27.0  33.2  38.3  40.3  38.5  33.6  27.6  22.8  21.1  23.2  28.4  34.8  40.1  42.3  40.7  36.0  30.2  25.6  24.1  26.4  31.8  38.4  43.9  46.3  44.9  40.4  34.8  30.4  29.1  31.6  37.2  44.0  49.7  52.3  51.1  46.8  41.4  37.2  36.1  38.8  44.6  51.6  57.5  60.3  59.3  55.2  50.0  46.0  45.1 
 47.2  48.2  52.2  57.4  61.5  62.5  59.7  53.8  46.8  41.0  38.2  39.4  43.6  49.0  53.3  54.5  51.9  46.2  39.4  33.8  31.2  32.6  37.0  42.6  47.1  48.5  46.1  40.6  34.0  28.6  26.2  27.8  32.4  38.2  42.9  44.5  42.3  37.0  30.6  25.4  23.2  25.0  29.8  35.8  40.7  42.5  40.5  35.4  29.2  24.2  22.2  24.2  29.2  35.4  40.5  42.5  40.7  35.8  29.8  25.0  23.2  25.4  30.6  37.0  42.3  44.5  42.9  38.2  32.4  27.8  26.2  28.6  34.0  40.6  46.1  48.5  47.1  42.6  37.0  32.6  31.2  33.8  39.4  46.2  51.9  54.5  53.3  49.0  43.6  39.4  38.2  41.0  46.8  53.8  59.7  62.5  61.5  57.4  52.2  48.2  47.2 
 45.7  46.6  50.6  55.8  59.9  60.9  58.1  52.2  45.2  39.4  36.7  37.8  42.0  47.4  51.7  52.9  50.3  44.6  37.8  32.2  29.7  31.0  35.4  41.0  45.5  46.9  44.5  39.0  32.4  27.0  24.7  26.2  30.8  36.6  41.3  42.9  40.7  35.4  29.0  23.8  21.7  23.4  28.2  34.2  39.1  40.9  38.9  33.8  27.6  22.6  20.7  22.6  27.6  33.8  38.9  40.9  39.1  34.2  28.2  23.4  21.7  23.8  29.0  35.4  40.7  42.9  41.3  36.6  30.8  26.2  24.7  27.0  32.4  39.0  44.5  46.9  45.5  41.0  35.4  31.0  29.7  32.2  37.8  44.6  50.3  52.9  51.7  47.4  42.0  37.8  36.7  39.4  45.2  52.2  58.1  60.9  59.9  55.8  50.6  46.6  45.7 
 41.0  41.9  45.9  51.2  55.2  56.2  53.4  47.6  40.5  34.7  32.0  33.1  37.3  42.8  47.0  48.2  45.6  40.0  33.1  27.5  25.0  26.3  30.7  36.4  40.8  42.2  39.8  34.4  27.7  22.3  20.0  21.5  26.1  32.0  36.6  38.2  36.0  30.8  24.3  19.1  17.0  18.7  23.5  29.6  34.4  36.2  34.2  29.2  22.9  17.9  16.0  17.9  22.9  29.2  34.2  36.2  34.4  29.6  23.5  18.7  17.0  19.1  24.3  30.8  36.0  38.2  36.6  32.0  26.1  21.5  20.0  22.3  27.7  34.4  39.8  42.2  40.8  36.4  30.7  26.3  25.0  27.5  33.1  40.0  45.6  48.2  47.0  42.8  37.3  33.1  32.0  34.7  40.5  47.6  53.4  56.2  55.2  51.2  45.9  41.9  41.0 
